Level:Elementary
100, 120, 1, 1, 1,  30, 50, 0, 0, 0, 0, 0, 1
100, 120, 1, 1, 2, 150, 50, 0, 0, 0, 0, 0, 1
150, 120, 1, 1, 1,  30, 50, 0, 0, 0, 0, 0, 1
200, 120, 1, 1, 2,  30, 50, 0, 0, 0, 0, 0, 1
250, 120, 1, 1, 2,  30,  0, 0, 0, 0, 0, 0, 1
250, 120, 1, 1, 1, 150,  0, 0, 0, 0, 0, 0, 1
300, 120, 1, 1, 2,  30, 50, 0, 0, 0, 0, 0, 1
350, 120, 1, 1, 1,  30, 50, 0, 0, 0, 0, 0, 1
400, 120, 1, 1, 1,  30,  0, 0, 0, 0, 0, 0, 1
400, 120, 1, 1, 2, 150,  0, 0, 0, 0, 0, 0, 1

500, 120, 1, 1, 1, 150,  0, 0, 0, 0, 0, 0, 1
500, 120, 1, 1, 2, 150,  0, 0, 0, 0, 0, 0, 1
