 Level:Superior
 100, 200, 1, 0, 0, 150, 100, 0, 0, 0, 0, 1, 1
 200, 200, 1, 0, 0, 150, 100, 0, 0, 0, 0, 0, 1
 300, 200, 1, 0, 0, 150, 100, 0, 0, 0, 0, 0, 1
 400, 200, 1, 0, 0, 150, 100, 0, 0, 0, 0, 0, 1

 500, 200, 1, 0, 0, 150, 100, 0, 0, 0, 0, 1, 1
 600, 200, 1, 0, 0, 150, 100, 0, 0, 0, 0, 0, 1
 700, 200, 1, 0, 0, 150, 100, 0, 0, 0, 0, 0, 1
 800, 200, 1, 0, 0, 150, 100, 0, 0, 0, 0, 0, 1

 900, 200, 1, 1, 1,  30,   0, 0, 0, 0, 0, 1, 1
 900, 200, 1, 1, 2, 150,   0, 0, 0, 0, 0, 0, 1
1000, 200, 1, 1, 2,  30,   0, 0, 0, 0, 0, 0, 1
1000, 200, 1, 1, 1, 150,   0, 0, 0, 0, 0, 0, 1
1100, 200, 1, 1, 2, 150,  25, 0, 0, 0, 2, 0, 1
1125, 200, 1, 1, 1, 132,  25, 0, 0, 0, 0, 0, 1
1150, 200, 1, 1, 2, 115,  25, 0, 0, 0, 0, 0, 1
1175, 200, 1, 1, 1,  98,   0, 0, 0, 0, 0, 0, 1
1200, 200, 1, 1, 2,  81,  25, 0, 0, 0, 0, 0, 1
1225, 200, 1, 1, 1,  64,  25, 0, 0, 0, 0, 0, 1
1250, 200, 1, 1, 2,  47,  25, 0, 0, 0, 0, 0, 1
1275, 200, 1, 1, 1,  30,   0, 0, 0, 0, 3, 0, 1

1300, 200, 1, 1, 2,  60,  25, 0, 0, 0, 1, 1, 1
1325, 200, 1, 1, 1,  30,  25, 0, 0, 0, 0, 0, 1
1350, 200, 1, 1, 2,  30,  25, 0, 0, 0, 0, 0, 1
1375, 200, 1, 1, 1,  90,   0, 0, 0, 0, 0, 0, 1
1400, 200, 1, 1, 2,  30,  25, 0, 0, 0, 0, 0, 1
1425, 200, 1, 1, 1,  30,  25, 0, 0, 0, 0, 0, 1
1450, 200, 1, 1, 2, 120,  25, 0, 0, 0, 0, 0, 1
1475, 200, 1, 1, 1,  30,   0, 0, 0, 0, 0, 0, 1
1500, 200, 1, 1, 2,  30,  25, 0, 0, 0, 0, 0, 1
1525, 200, 1, 1, 1, 150,  25, 0, 0, 0, 0, 0, 1
1550, 200, 1, 1, 2,  30,  25, 0, 0, 0, 0, 0, 1
1575, 200, 1, 1, 1,  30,   0, 0, 0, 0, 3, 0, 1
1600, 200, 1, 1, 2, 150,  25, 0, 0, 0, 0, 0, 1
1625, 200, 1, 1, 1, 150,  25, 0, 0, 0, 0, 0, 1
1650, 200, 1, 1, 2, 150,  25, 0, 0, 0, 0, 0, 1
1675, 200, 1, 1, 1, 150,   0, 0, 0, 0, 0, 0, 1

1700, 200, 1, 1, 2, 150,  50, 0, 0, 0, 0, 1, 1
1733, 200, 1, 0, 0,   0,   0, 1, 3, 3, 0, 0, 1
1750, 200, 1, 1, 1,  30,  25, 0, 0, 0, 1, 0, 1
1767, 200, 1, 1, 2,  30,  25, 0, 0, 0, 0, 0, 1
1783, 200, 1, 1, 2,  30,   0, 0, 0, 0, 0, 0, 1
1800, 200, 1, 1, 1,  30,  50, 0, 0, 0, 0, 0, 1
1833, 200, 1, 0, 0,   0,   0, 1, 3, 3, 0, 0, 1
1850, 200, 1, 1, 1,  70,  25, 0, 0, 0, 0, 0, 1
1867, 200, 1, 1, 2,  70,  25, 0, 0, 0, 0, 0, 1
1883, 200, 1, 1, 2,  70,   0, 0, 0, 0, 0, 0, 1
1900, 200, 1, 1, 1,  70,  50, 0, 0, 0, 0, 0, 1
1933, 200, 1, 0, 0,   0,   0, 1, 3, 3, 0, 0, 1
1950, 200, 1, 1, 1, 110,  25, 0, 0, 0, 0, 0, 1
1967, 200, 1, 1, 2, 110,  25, 0, 0, 0, 0, 0, 1
1983, 200, 1, 1, 2, 110,   0, 0, 0, 0, 3, 0, 1
2000, 200, 1, 1, 1, 150,  50, 0, 0, 0, 0, 0, 1
2050, 200, 1, 1, 1, 150,   0, 0, 0, 0, 0, 0, 1

2100, 200, 1, 1, 2, 150,  50, 0, 0, 0, 0, 1, 1
2120, 200, 1, 0, 0,  30,   0, 0, 0, 0, 0, 0, 1
2140, 200, 1, 1, 1,  30,  25, 0, 0, 0, 0, 0, 1
2160, 200, 1, 1, 1,  30,  25, 1, 5, 5, 0, 0, 1
2180, 200, 1, 1, 2,  30,  25, 0, 0, 0, 0, 0, 1
2200, 200, 1, 1, 2,  30,  25, 0, 0, 0, 0, 0, 1
2220, 200, 1, 1, 1,  30,  25, 0, 0, 0, 0, 0, 1
2240, 200, 1, 1, 1,  30,  25, 0, 0, 0, 0, 0, 1
2260, 200, 1, 1, 2,  30,  25, 0, 0, 0, 0, 0, 1
2280, 200, 1, 1, 2,  30,   0, 0, 0, 0, 0, 0, 1
2300, 200, 1, 1, 1,  30,  25, 0, 0, 0, 0, 0, 1
2320, 200, 1, 1, 1,  30,  25, 0, 0, 0, 0, 0, 1
2340, 200, 1, 1, 2,  30,  25, 0, 0, 0, 0, 0, 1
2360, 200, 1, 1, 2,  30,  25, 1, 5, 5, 0, 0, 1
2380, 200, 1, 1, 1,  30,  25, 0, 0, 0, 0, 0, 1
2400, 200, 1, 1, 1,  30,  25, 0, 0, 0, 0, 0, 1
2420, 200, 1, 1, 2,  30,  25, 0, 0, 0, 0, 0, 1
2440, 200, 1, 1, 2,  30,  25, 0, 0, 0, 0, 0, 1
2460, 200, 1, 1, 1,  30,  25, 0, 0, 0, 0, 0, 1
2480, 200, 1, 1, 1,  30,   0, 0, 0, 0, 0, 0, 1

2500, 200, 1, 1, 2,  30,  25, 0, 0, 0, 1, 1, 1
2520, 200, 1, 1, 2,  30,  25, 0, 0, 0, 0, 0, 1
2540, 200, 1, 1, 1,  54,  25, 0, 0, 0, 0, 0, 1
2560, 200, 1, 1, 1,  54,  25, 1, 5, 5, 0, 0, 1
2580, 200, 1, 1, 2,  78,  25, 0, 0, 0, 0, 0, 1
2600, 200, 1, 1, 2,  78,  25, 0, 0, 0, 0, 0, 1
2620, 200, 1, 1, 1, 102,  25, 0, 0, 0, 0, 0, 1
2640, 200, 1, 1, 1, 102,  25, 0, 0, 0, 0, 0, 1
2660, 200, 1, 1, 2, 126,  25, 0, 0, 0, 0, 0, 1
2680, 200, 1, 1, 2, 126,   0, 0, 0, 0, 3, 0, 1
2700, 200, 1, 1, 1, 150,  50, 1, 3, 3, 0, 0, 1
2733, 200, 1, 1, 2,  30,  50, 0, 0, 0, 0, 0, 1
2767, 200, 1, 1, 2,  30,   0, 0, 0, 0, 0, 0, 1
2767, 200, 1, 1, 1, 150,   0, 0, 0, 0, 0, 0, 1
2800, 200, 1, 1, 1, 120,  50, 2, 3, 3, 0, 0, 1
2833, 200, 1, 1, 1,  30,  50, 0, 0, 0, 0, 0, 1
2833, 200, 1, 1, 2, 150,  50, 0, 0, 0, 0, 0, 1
2867, 200, 1, 1, 2, 120,   0, 0, 0, 0, 0, 0, 1

2900, 200, 1, 1, 2,  30,  25, 0, 0, 0, 0, 1, 1
2900, 200, 1, 1, 1, 150,  25, 0, 0, 0, 0, 0, 1
2925, 200, 1, 1, 1, 150,  25, 0, 0, 0, 0, 0, 1
2950, 200, 1, 1, 2,  30,  25, 0, 0, 0, 0, 0, 1
2975, 200, 1, 1, 2,  30,   0, 0, 0, 0, 0, 0, 1
3000, 200, 1, 1, 1,  30,  25, 0, 0, 0, 0, 0, 1
3025, 200, 1, 1, 1,  30,  25, 0, 0, 0, 0, 0, 1
3050, 200, 1, 1, 2,  30,  25, 0, 0, 0, 0, 0, 1
3075, 200, 1, 1, 2,  30,   0, 0, 0, 0, 0, 0, 1
3100, 200, 1, 1, 1,  30,  25, 1, 3, 3, 1, 0, 1
3117, 200, 1, 1, 1,  50,  25, 0, 0, 0, 0, 0, 1
3133, 200, 1, 1, 2,  70,  25, 0, 0, 0, 0, 0, 1
3150, 200, 1, 1, 2,  90,  25, 0, 0, 0, 0, 0, 1
3167, 200, 1, 1, 1, 110,  25, 0, 0, 0, 0, 0, 1
3183, 200, 1, 1, 1, 130,   0, 0, 0, 0, 3, 0, 1
3200, 200, 2, 1, 2, 150,   0, 0, 0, 0, 0, 0, 1

3300, 200, 1, 1, 2,  30,  50, 0, 0, 0, 0, 1, 1
3300, 200, 1, 1, 1, 150,  50, 0, 0, 0, 0, 0, 1
3350, 200, 1, 1, 2,  30,  25, 0, 0, 0, 0, 0, 1
3375, 200, 1, 1, 1, 150,   0, 0, 0, 0, 0, 0, 1
3400, 200, 1, 1, 2,  30,  50, 0, 0, 0, 0, 0, 1
3450, 200, 1, 1, 2,  30,   0, 0, 0, 0, 0, 0, 1
3450, 200, 1, 1, 1, 150,   0, 0, 0, 0, 0, 0, 1
3500, 200, 1, 1, 2,  30,  25, 0, 0, 0, 0, 0, 1
3525, 200, 1, 1, 1, 150,  50, 0, 0, 0, 0, 0, 1
3550, 200, 1, 1, 2,  30,   0, 0, 0, 0, 0, 0, 1
3600, 200, 1, 1, 2,  30,  50, 0, 0, 0, 0, 0, 1
3600, 200, 1, 1, 1, 150,  50, 1, 3, 3, 0, 0, 1
3633, 200, 1, 1, 1,  90,  50, 0, 0, 0, 0, 0, 1
3667, 200, 1, 1, 1,  30,   0, 0, 0, 0, 0, 0, 1

3700, 200, 1, 1, 2, 150,  25, 0, 0, 0, 0, 1, 1
3725, 200, 1, 1, 1, 150,  25, 0, 0, 0, 0, 0, 1
