Level:Advanced
100, 176, 1, 0, 0, 150, 100, 0, 0, 0, 1
200, 176, 1, 0, 0, 150, 100, 0, 0, 0, 0
300, 176, 1, 0, 0, 150, 100, 0, 0, 0, 0
400, 176, 1, 0, 0, 150, 100, 0, 0, 0, 0

500, 176, 1, 1, 2, 150, 25, 0, 0, 0, 0
517, 176, 1, 1, 1, 30, 25, 1, 6, 3, 0
533, 176, 1, 1, 2, 30, 25, 0, 0, 0, 0
550, 176, 1, 1, 1, 30, 25, 0, 0, 0, 0
567, 176, 1, 1, 2, 30, 25, 0, 0, 0, 0
583, 176, 1, 1, 1, 30, 0, 0, 0, 0, 0
600, 176, 1, 1, 2, 30, 50, 0, 0, 0, 0
650, 176, 1, 1, 2, 150, 25, 0, 0, 0, 0
675, 176, 1, 1, 2, 150, 0, 0, 0, 0, 0
700, 176, 1, 1, 1, 30, 50, 0, 0, 0, 0
750, 176, 1, 1, 1, 150, 25, 0, 0, 0, 0
775, 176, 1, 1, 1, 150, 0, 0, 0, 0, 0
800, 176, 1, 1, 2, 30, 50, 0, 0, 0, 0
850, 176, 1, 1, 1, 30, 0, 0, 0, 0, 0

900, 176, 1, 1, 2, 150, 25, 0, 0, 0, 0
925, 176, 1, 1, 2, 150, 50, 0, 0, 0, 0
950, 176, 1, 1, 1, 30, 0, 0, 0, 0, 0
1000, 176, 1, 1, 1, 150, 25, 0, 0, 0, 0
1025, 176, 1, 1, 1, 150, 50, 0, 0, 0, 0
1050, 176, 1, 1, 2, 30, 0, 0, 0, 0, 0
1100, 176, 1, 1, 2, 150, 50, 0, 0, 0, 0
1150, 176, 1, 1, 1, 150, 0, 0, 0, 0, 0
1200, 176, 1, 1, 2, 150, 0, 0, 0, 0, 0

1300, 176, 1, 1, 2, 150, 25, 0, 0, 0, 0
1317, 176, 1, 1, 1, 30, 25, 1, 6, 3, 0
1333, 176, 1, 1, 2, 30, 25, 0, 0, 0, 0
1350, 176, 1, 1, 1, 30, 25, 0, 0, 0, 0
1367, 176, 1, 1, 2, 30, 25, 0, 0, 0, 0
1383, 176, 1, 1, 1, 30, 0, 0, 0, 0, 0
1400, 176, 1, 1, 2, 30, 50, 0, 0, 0, 0
1450, 176, 1, 1, 1, 30, 50, 0, 0, 0, 0
1450, 176, 1, 1, 2, 150, 0, 0, 0, 0, 0
1500, 176, 1, 1, 1, 30, 50, 0, 0, 0, 0
1550, 176, 1, 1, 2, 30, 50, 0, 0, 0, 0
1550, 176, 1, 1, 1, 150, 0, 0, 0, 0, 0
1600, 176, 1, 1, 2, 30, 50, 0, 0, 0, 0
1650, 176, 1, 1, 1, 30, 0, 0, 0, 0, 0

1700, 176, 1, 1, 1, 30, 50, 0, 0, 0, 0
1700, 176, 1, 1, 2, 150, 50, 0, 0, 0, 0
1750, 176, 1, 1, 1, 30, 0, 0, 0, 0, 0
1800, 176, 1, 1, 2, 30, 50, 0, 0, 0, 0
1800, 176, 1, 1, 1, 150, 50, 0, 0, 0, 0
1850, 176, 1, 1, 2, 30, 0, 0, 0, 0, 0
1900, 176, 1, 1, 1, 30, 50, 0, 0, 0, 0
1900, 176, 1, 1, 2, 150, 50, 0, 0, 0, 0
1950, 176, 1, 1, 2, 30, 0, 0, 0, 0, 0
1950, 176, 1, 1, 1, 150, 0, 0, 0, 0, 0
2000, 176, 1, 1, 1, 30, 0, 0, 0, 0, 0
2000, 176, 1, 1, 2, 150, 0, 0, 0, 0, 0



2100, 176, 1, 1, 2, 150, 25, 0, 0, 0, 0
2117, 176, 1, 1, 1, 30, 25, 1, 6, 3, 0
2133, 176, 1, 1, 2, 30, 25, 0, 0, 0, 0
2150, 176, 1, 1, 1, 30, 25, 0, 0, 0, 0
2167, 176, 1, 1, 2, 30, 25, 0, 0, 0, 0
2183, 176, 1, 1, 1, 30, 0, 0, 0, 0, 0
2200, 176, 1, 1, 2, 30, 50, 0, 0, 0, 0
2250, 176, 1, 1, 1, 30, 25, 0, 0, 0, 0
2250, 176, 1, 1, 2, 150, 25, 0, 0, 0, 0
2275, 176, 1, 1, 2, 150, 0, 0, 0, 0, 0
2300, 176, 1, 1, 1, 30, 50, 0, 0, 0, 0
2350, 176, 1, 1, 2, 30, 25, 0, 0, 0, 0
2350, 176, 1, 1, 1, 150, 25, 0, 0, 0, 0
2375, 176, 1, 1, 1, 150, 0, 0, 0, 0, 0
2400, 176, 1, 1, 2, 30, 50, 0, 0, 0, 0
2450, 176, 1, 1, 1, 30, 0, 0, 0, 0, 0

2500, 176, 1, 1, 1, 30, 25, 0, 0, 0, 0
2500, 176, 1, 1, 2, 150, 25, 0, 0, 0, 0
2525, 176, 1, 1, 2, 150, 50, 0, 0, 0, 0
2550, 176, 1, 1, 1, 30, 0, 0, 0, 0, 0
2600, 176, 1, 1, 2, 30, 25, 0, 0, 0, 0
2600, 176, 1, 1, 1, 150, 25, 0, 0, 0, 0
2625, 176, 1, 1, 1, 150, 50, 0, 0, 0, 0
2650, 176, 1, 1, 2, 30, 0, 0, 0, 0, 0
2700, 176, 1, 1, 1, 30, 50, 0, 0, 0, 0
2700, 176, 1, 1, 2, 150, 50, 0, 0, 0, 0
2750, 176, 1, 1, 2, 30, 0, 0, 0, 0, 0
2750, 176, 1, 1, 1, 150, 0, 0, 0, 0, 0
2800, 176, 1, 1, 1, 30, 0, 0, 0, 0, 0
2800, 176, 1, 1, 2, 150, 0, 0, 0, 0, 0

2900, 176, 1, 1, 2, 150, 25, 0, 0, 0, 0
2917, 176, 1, 1, 1, 30, 25, 1, 6, 3, 0
