 Level:Intermediate
 100, 120, 1, 0, 0, 150, 100, 0, 0, 0, 1
 200, 120, 1, 0, 0, 150, 100, 0, 0, 0, 0
 300, 120, 1, 0, 0, 150, 100, 0, 0, 0, 0
 400, 120, 1, 0, 0, 150, 100, 0, 0, 0, 0
 500, 120, 1, 1, 2, 150, 0, 0, 0, 0, 1
 600, 120, 1, 1, 2, 150, 0, 0, 0, 0, 0
 700, 120, 1, 1, 2, 150, 0, 0, 0, 0, 0
 800, 120, 1, 1, 2, 150, 0, 0, 0, 0, 0

 900, 120, 1, 0, 0, 150, 100, 0, 0, 0, 1
 1000, 120, 1, 0, 0, 150, 100, 0, 0, 0, 0
 1100, 120, 1, 0, 0, 150, 100, 0, 0, 0, 0
 1200, 120, 1, 0, 0, 150, 100, 0, 0, 0, 0
 1300, 120, 1, 1, 2, 150, 0, 0, 0, 0, 1
 1400, 120, 1, 1, 2, 150, 50, 0, 0, 0, 0
 1450, 120, 1, 1, 2, 150, 0, 0, 0, 0, 0
 1500, 120, 1, 1, 2, 150, 0, 0, 0, 0, 0
 1600, 120, 1, 1, 2, 150, 0, 0, 0, 0, 0

 1700, 120, 1, 0, 0, 150, 100, 0, 0, 0, 1
 1800, 120, 1, 0, 0, 150, 100, 0, 0, 0, 0
 1900, 120, 1, 0, 0, 150, 100, 0, 0, 0, 0
 2000, 120, 1, 0, 0, 150, 100, 0, 0, 0, 0
 2100, 120, 1, 1, 2, 150, 50, 0, 0, 0, 1
 2150, 120, 1, 1, 2, 150, 0, 0, 0, 0, 0
 2200, 120, 1, 1, 2, 150, 0, 0, 0, 0, 0
 2300, 120, 1, 1, 2, 150, 50, 0, 0, 0, 0
 2350, 120, 1, 1, 2, 150, 0, 0, 0, 0, 0
 2400, 120, 1, 1, 2, 150, 0, 0, 0, 0, 0

 2500, 120, 1, 0, 0, 150, 100, 0, 0, 0, 1
 2600, 120, 1, 0, 0, 150, 100, 0, 0, 0, 0
 2700, 120, 1, 0, 0, 150, 100, 0, 0, 0, 0
 2800, 120, 1, 0, 0, 150, 100, 0, 0, 0, 0
 2900, 120, 1, 1, 2, 150, 26, 0, 0, 0, 1
 2925, 120, 1, 1, 2, 150, 52, 0, 0, 0, 0
 2975, 120, 1, 1, 2, 150, 0, 0, 0, 0, 0
 3000, 120, 1, 1, 2, 150, 50, 0, 0, 0, 0
 3050, 120, 1, 1, 2, 150, 0, 0, 0, 0, 0
 3100, 120, 1, 1, 2, 150, 26, 0, 0, 0, 0
 3125, 120, 1, 1, 2, 150, 52, 0, 0, 0, 0
 3175, 120, 1, 1, 2, 150, 0, 0, 0, 0, 0
 3200, 120, 1, 1, 2, 150, 50, 0, 0, 0, 0
 3250, 120, 1, 1, 2, 150, 0, 0, 0, 0, 0

 3300, 120, 1, 0, 0, 150, 100, 0, 0, 0, 1
 3400, 120, 1, 0, 0, 150, 100, 0, 0, 0, 0
 3500, 120, 1, 0, 0, 150, 100, 0, 0, 0, 0
 3600, 120, 1, 0, 0, 150, 100, 0, 0, 0, 0
 3700, 120, 1, 0, 0, 150, 50, 0, 0, 0, 1
 3750, 120, 1, 1, 2, 150, 51, 0, 0, 0, 0
 3800, 120, 1, 1, 2, 150, 50, 2, 3, 3, 0
 3833, 120, 1, 1, 2, 150, 50, 0, 0, 0, 0
 3867, 120, 1, 1, 2, 150, 0, 0, 0, 0, 0
 3900, 120, 1, 0, 0, 150, 50, 0, 0, 0, 0
 3950, 120, 1, 1, 2, 150, 25, 0, 0, 0, 0
 3975, 120, 1, 1, 2, 150, 0, 0, 0, 0, 0
 4000, 120, 1, 1, 2, 150, 50, 2, 3, 3, 0
 4033, 120, 1, 1, 2, 150, 50, 0, 0, 0, 0
 4067, 120, 1, 1, 2, 150, 0, 0, 0, 0, 0

 4100, 120, 1, 0, 0, 150, 100, 0, 0, 0, 1
 4200, 120, 1, 0, 0, 150, 100, 0, 0, 0, 0
 4300, 120, 1, 0, 0, 150, 100, 0, 0, 0, 0
 4400, 120, 1, 0, 0, 150, 100, 0, 0, 0, 0
 4500, 120, 1, 0, 0, 150, 50, 0, 0, 0, 1
 4550, 120, 1, 1, 2, 150, 51, 0, 0, 0, 0
 4600, 120, 1, 0, 0, 150, 50, 0, 0, 0, 0
 4650, 120, 1, 1, 2, 150, 25, 0, 0, 0, 0
 4675, 120, 1, 1, 2, 150, 0, 0, 0, 0, 0
 4700, 120, 1, 1, 2, 150, 50, 0, 0, 0, 0
 4740, 120, 1, 1, 2, 150, 50, 2, 5, 5, 0
 4780, 120, 1, 1, 2, 150, 50, 0, 0, 0, 0
 4800, 120, 1, 0, 0, 150, 0, 0, 0, 0, 0
 4820, 120, 1, 1, 2, 150, 50, 0, 0, 0, 0
 4860, 120, 1, 1, 2, 150, 0, 0, 0, 0, 0

 4900, 120, 1, 0, 0, 150, 100, 0, 0, 0, 1
 5000, 120, 1, 0, 0, 150, 100, 0, 0, 0, 0
 5100, 120, 1, 0, 0, 150, 100, 0, 0, 0, 0
 5200, 120, 1, 0, 0, 150, 100, 0, 0, 0, 0
 5300, 120, 1, 1, 2, 150, 50, 0, 0, 0, 1
 5344, 120, 1, 1, 2, 150, 50, 0, 0, 0, 0
 5389, 120, 1, 1, 2, 150, 50, 0, 0, 0, 0
 5400, 120, 1, 0, 0,   0,  0, 0, 0, 0, 0
 5433, 120, 1, 1, 2, 150, 50, 2, 9, 5, 0
 5478, 120, 1, 1, 2, 150, 50, 0, 0, 0, 0
 5500, 120, 1, 0, 0, 150,  0, 0, 0, 0, 0
 5522, 120, 1, 1, 2, 150, 50, 0, 0, 0, 0
 5567, 120, 1, 1, 2, 150, 50, 0, 0, 0, 0
 5600, 120, 1, 0, 0,   0,  0, 0, 0, 0, 0
 5611, 120, 1, 1, 2, 150, 50, 0, 0, 0, 0
 5656, 120, 1, 1, 2, 150, 0, 0, 0, 0, 0

 5700, 120, 1, 0, 0, 150, 100, 0, 0, 0, 1
 5800, 120, 1, 0, 0, 150, 100, 0, 0, 0, 0
 5900, 120, 1, 0, 0, 150, 100, 0, 0, 0, 0
 6000, 120, 1, 0, 0, 150, 100, 0, 0, 0, 0
 6100, 120, 1, 0, 0, 150, 50,32, 5, 5, 1
 6140, 120, 1, 1, 2, 150, 51, 0, 0, 0, 0
 6180, 120, 1, 0, 0, 150, 50, 0, 0, 0, 0
 6200, 120, 1, 0, 0, 150,  0, 0, 0, 0, 0
 6220, 120, 1, 1, 2, 150, 51, 0, 0, 0, 0
 6260, 120, 1, 0, 0, 150, 50, 0, 0, 0, 0
 6300, 120, 1, 0, 0, 150, 50,32, 6, 3, 0
 6333, 120, 1, 1, 2, 150, 51, 0, 0, 0, 0
 6367, 120, 1, 0, 0, 150, 50, 0, 0, 0, 0
 6400, 120, 1, 1, 2, 150, 51, 0, 0, 0, 0
 6433, 120, 1, 0, 0, 150, 50, 0, 0, 0, 0
 6467, 120, 1, 1, 2, 150, 51, 0, 0, 0, 0

 6500, 120, 1, 0, 0, 150, 100, 0, 0, 0, 1
 6600, 120, 1, 0, 0, 150, 100, 0, 0, 0, 0
 6700, 120, 1, 0, 0, 150, 100, 0, 0, 0, 0
 6800, 120, 1, 0, 0, 150, 100, 0, 0, 0, 0
 6900, 120, 1, 1, 2, 150, 25, 0, 0, 0, 1
 6925, 120, 1, 1, 1, 150, 25, 0, 0, 0, 0
 6950, 120, 1, 1, 2, 150, 25, 0, 0, 0, 0
 6975, 120, 1, 1, 1, 150, 0, 0, 0, 0, 0
 7000, 120, 1, 1, 2, 150, 25, 0, 0, 0, 0
 7025, 120, 1, 1, 1, 150, 25, 0, 0, 0, 0
 7050, 120, 1, 1, 2, 150, 25, 0, 0, 0, 0
 7075, 120, 1, 1, 1, 150, 13, 0, 0, 0, 0
 7088, 120, 1, 1, 1, 150, 0, 0, 0, 0, 0
 7100, 120, 1, 1, 2, 150, 25, 0, 0, 0, 0
 7125, 120, 1, 1, 1, 150, 25, 0, 0, 0, 0
 7150, 120, 1, 1, 2, 150, 25, 0, 0, 0, 0
 7175, 120, 1, 1, 1, 150, 0, 0, 0, 0, 0
 7200, 120, 1, 1, 2, 150, 25, 0, 0, 0, 0
 7225, 120, 1, 1, 1, 150, 25, 0, 0, 0, 0
 7250, 120, 1, 1, 2, 150, 13, 0, 0, 0, 0
 7263, 120, 1, 1, 2, 150, 13, 0, 0, 0, 0
 7275, 120, 1, 1, 1, 150, 13, 0, 0, 0, 0
 7288, 120, 1, 1, 1, 150, 0, 0, 0, 0, 0

 7300, 120, 1, 0, 0, 150, 100, 0, 0, 0, 1
 7400, 120, 1, 0, 0, 150, 100, 0, 0, 0, 0
 7500, 120, 1, 0, 0, 150, 100, 0, 0, 0, 0
 7600, 120, 1, 0, 0, 150, 100, 0, 0, 0, 0
 7700, 120, 1, 0, 0, 150, 100, 0, 0, 0, 1
 7800, 120, 1, 0, 0, 150, 100, 0, 0, 0, 0
 7900, 120, 1, 0, 0, 150, 100, 0, 0, 0, 0
 8000, 120, 1, 0, 0, 150, 50, 0, 0, 0, 0
 8050, 120, 1, 0, 0, 150, 25, 0, 0, 0, 0
 8075, 480, 1, 1, 2, 150, 27, 0, 0, 0, 0
 8175, 120, 1, 0, 0, 150, 0, 0, 0, 0, 1
  
