 Level:Intemediate 
 100, 144, 1, 0, 0, 150, 100, 0, 0, 0, 1
 200, 144, 1, 0, 0, 150, 100, 0, 0, 0, 0
 300, 144, 1, 0, 0, 150, 100, 0, 0, 0, 0
 400, 144, 1, 0, 0, 150, 100, 0, 0, 0, 0

 500, 144, 1, 0, 0, 150, 100, 0, 0, 0, 1
 600, 144, 1, 0, 0, 150, 100, 0, 0, 0, 0
 700, 144, 1, 0, 0, 150, 100, 0, 0, 0, 0
 800, 144, 1, 0, 0, 150, 100, 0, 0, 0, 0
 900, 144, 1, 1, 2, 150,   0, 0, 0, 0, 1
1000, 144, 1, 1, 2, 150,   0, 0, 0, 0, 0
1100, 144, 1, 1, 2, 150,   0, 0, 0, 0, 0
1200, 144, 1, 1, 2, 150,   0, 0, 0, 0, 0

1300, 144, 1, 0, 0, 150, 100, 0, 0, 0, 1
1400, 144, 1, 0, 0, 150, 100, 0, 0, 0, 0
1500, 144, 1, 0, 0, 150, 100, 0, 0, 0, 0
1600, 144, 1, 0, 0, 150, 100, 0, 0, 0, 0
1700, 144, 1, 0, 0, 150,  50, 0, 0, 0, 1
1750, 144, 1, 1, 2, 150,  51, 0, 0, 0, 0
1800, 144, 1, 1, 2, 150,   0, 0, 0, 0, 0
1900, 144, 1, 0, 0, 150,  50, 0, 0, 0, 0
1950, 144, 1, 1, 2, 150,  51, 0, 0, 0, 0
2000, 144, 1, 1, 2, 150,   0, 0, 0, 0, 0

2100, 144, 1, 0, 0, 150, 100, 0, 0, 0, 1
2200, 144, 1, 0, 0, 150, 100, 0, 0, 0, 0
2300, 144, 1, 0, 0, 150, 100, 0, 0, 0, 0
2400, 144, 1, 0, 0, 150, 100, 0, 0, 0, 0
2500, 144, 1, 1, 2, 150,   0, 0, 0, 0, 1
2600, 144, 1, 1, 2, 150,  50, 2, 3, 3, 0
2633, 144, 1, 1, 2, 150,  50, 0, 0, 0, 0
2667, 144, 1, 1, 2, 150,   0, 0, 0, 0, 0
2700, 144, 1, 0, 0, 150,  50, 0, 0, 0, 0
2750, 144, 1, 1, 2, 150,  51, 0, 0, 0, 0
2800, 144, 1, 0, 0, 150,  50, 0, 0, 0, 0
2850, 144, 1, 1, 2, 150,  51, 0, 0, 0, 0

2900, 144, 1, 0, 0, 150, 100, 0, 0, 0, 1
3000, 144, 1, 0, 0, 150, 100, 0, 0, 0, 0
3100, 144, 1, 0, 0, 150, 100, 0, 0, 0, 0
3200, 144, 1, 0, 0, 150, 100, 0, 0, 0, 0
3300, 144, 1, 1, 2, 150,  50, 2, 3, 3, 1
3333, 144, 1, 1, 1, 150,  50, 0, 0, 0, 0
3367, 144, 1, 1, 2, 150,   0, 0, 0, 0, 0
3400, 144, 1, 1, 1, 150,   0, 0, 0, 0, 0
3500, 144, 1, 1, 2, 150,  25, 0, 0, 0, 0
3525, 144, 1, 1, 1, 150,  25, 0, 0, 0, 0
3550, 144, 1, 1, 2, 150,  25, 0, 0, 0, 0
3575, 144, 1, 1, 1, 150,   0, 0, 0, 0, 0
3600, 144, 1, 1, 2, 150,  50, 0, 0, 0, 0
3650, 144, 1, 1, 2, 150,   0, 0, 0, 0, 0

3700, 144, 1, 0, 0, 150, 100, 0, 0, 0, 1
3800, 144, 1, 0, 0, 150, 100, 0, 0, 0, 0
3900, 144, 1, 0, 0, 150, 100, 0, 0, 0, 0
4000, 144, 1, 0, 0, 150, 100, 0, 0, 0, 0
4100, 144, 1, 0, 0, 150,  50, 0, 0, 0, 1
4150, 144, 1, 1, 2, 150,  25, 0, 0, 0, 0
4175, 144, 1, 1, 1, 150,   0, 0, 0, 0, 0
4200, 144, 1, 1, 2, 150,  25, 0, 0, 0, 0
4225, 144, 1, 1, 1, 150,   0, 0, 0, 0, 0
4250, 144, 1, 0, 0, 150,  50, 0, 0, 0, 0
4300, 144, 1, 1, 2, 150,   0,12, 3, 3, 0
4367, 144, 1, 1, 2, 150,   0, 0, 0, 0, 0
4400, 144, 1, 0, 0, 150,   0, 0, 0, 0, 0
4433, 144, 1, 1, 2, 150,   0, 0, 0, 0, 0

4500, 144, 1, 0, 0, 150, 100, 0, 0, 0, 1
4600, 144, 1, 0, 0, 150, 100, 0, 0, 0, 0
4700, 144, 1, 0, 0, 150, 100, 0, 0, 0, 0
4800, 144, 1, 0, 0, 150, 100, 0, 0, 0, 0
4900, 144, 1, 1, 2, 150,   0,22, 3, 3, 1
4967, 144, 1, 1, 2, 150,   0, 0, 0, 0, 0
5000, 144, 1, 0, 0, 150,   0, 0, 0, 0, 0
5033, 144, 1, 1, 2, 150,   0, 0, 0, 0, 0
5100, 144, 1, 1, 2, 150,  50, 0, 0, 0, 0
5150, 144, 1, 1, 2, 150,  50, 0, 0, 0, 0
5200, 144, 1, 1, 2, 150,  50, 0, 0, 0, 0
5250, 144, 1, 1, 2, 150,   0, 0, 0, 0, 0
5300, 144, 1, 1, 2, 150,   0, 0, 0, 0, 1
5400, 144, 1, 1, 2, 150,   0, 0, 0, 0, 0
5500, 144, 1, 1, 2, 150,   0,22, 3, 3, 0
5567, 144, 1, 1, 2, 150,   0, 0, 0, 0, 0
5600, 144, 1, 0, 0, 150,   0, 0, 0, 0, 0
5633, 144, 1, 1, 2, 150,   0, 0, 0, 0, 0

5700, 144, 1, 0, 0, 150, 100, 0, 0, 0, 1
5800, 144, 1, 0, 0, 150, 100, 0, 0, 0, 0
5900, 144, 1, 0, 0, 150, 100, 0, 0, 0, 0
6000, 144, 1, 0, 0, 150, 100, 0, 0, 0, 0
6100, 144, 1, 0, 0, 150,  25, 0, 0, 0, 1
6125, 144, 1, 1, 2, 150,  52, 0, 0, 0, 0
6175, 144, 1, 1, 1, 150,   0, 0, 0, 0, 0
6200, 144, 1, 1, 2, 150,  26, 0, 0, 0, 0
6225, 144, 1, 1, 1, 150,  52, 0, 0, 0, 0
6275, 144, 1, 1, 2, 150,   0, 0, 0, 0, 0
6300, 144, 1, 1, 1, 150,  25, 0, 0, 0, 0
6320, 144, 1, 1, 2,  30,  25, 1, 5, 5, 0
6340, 144, 1, 1, 2,  30,  25, 0, 0, 0, 0
6360, 144, 1, 1, 1,  30,  25, 0, 0, 0, 0
6380, 144, 1, 1, 1,  30,   0, 0, 0, 0, 0
6400, 144, 1, 1, 2, 150,  25, 0, 0, 0, 0
6417, 144, 1, 1, 1,  30,  25, 1, 6, 3, 0
6433, 144, 1, 1, 1,  30,  25, 0, 0, 0, 0
6450, 144, 1, 1, 2,  30,  25, 0, 0, 0, 0
6467, 144, 1, 1, 2,  30,  25, 0, 0, 0, 0
6483, 144, 1, 1, 1, 150,   0, 0, 0, 0, 0
6500, 144, 1, 0, 0, 150, 100, 0, 0, 0, 0
6600, 144, 1, 0, 0, 150, 100, 0, 0, 0, 0
6700, 144, 1, 1, 2, 150,  50, 0, 0, 0, 0
6750, 144, 1, 1, 2, 150,  50, 0, 0, 0, 0
6800, 144, 1, 1, 2, 150,  50, 0, 0, 0, 0
6850, 144, 1, 1, 2, 150,   0, 0, 0, 0, 0

6900, 144, 1, 0, 0, 150, 100, 0, 0, 0, 1, 1
7000, 144, 1, 0, 0, 150, 100, 0, 0, 0, 0, 0
7100, 144, 1, 0, 0, 150, 100, 0, 0, 0, 0, 0
7200, 144, 1, 0, 0, 150, 100, 0, 0, 0, 0, 0
7300, 144, 1, 0, 0, 150, 100, 0, 0, 0, 1, 0
7400, 144, 1, 0, 0, 150, 100, 0, 0, 0, 0, 0
7500, 144, 1, 0, 0, 150, 100, 0, 0, 0, 0, 0
7601, 144, 1, 0, 0, 150, 100,12, 3, 3, 0, 0
7633, 144, 1, 0, 0, 150,   0, 0, 0, 0, 0, 0
7667, 1152, 1, 1, 2, 150,  51, 0, 0, 0, 0, 0

7933, 144, 1, 0, 0, 150,   0, 0, 0, 0, 1, 0
