 Level:Beginner
 100, 120, 1, 1, 2, 150, 50, 0, 0, 0, 1
 100, 120, 1, 1, 1, 150, 50, 0, 0, 0, 0
 133, 120, 1, 1, 2, 150, 50, 0, 0, 0, 0
 133, 120, 1, 1, 1, 150, 0,  0, 0, 0, 0
 167, 120, 1, 1, 2, 150, 50, 0, 0, 0, 0
 167, 120, 1, 1, 1, 150, 50, 0, 0, 0, 0
 200, 120, 1, 1, 2, 150, 50, 0, 0, 0, 0
 200, 120, 1, 1, 1, 150, 0,  0, 0, 0, 0
 233, 120, 1, 1, 2, 150, 50, 0, 0, 0, 1
 233, 120, 1, 1, 1, 150, 50, 0, 0, 0, 0
 267, 120, 1, 1, 2, 150, 50, 0, 0, 0, 0
 267, 120, 1, 1, 1, 150, 0,  0, 0, 0, 0
 300, 120, 1, 1, 2, 150, 50, 0, 0, 0, 0
 300, 120, 1, 1, 1, 150, 50, 0, 0, 0, 0
 333, 120, 1, 1, 2, 150, 50, 0, 0, 0, 0
 333, 120, 1, 1, 1, 150, 0,  0, 0, 0, 0
 367, 120, 1, 1, 2, 150, 50, 0, 0, 0, 0
 367, 120, 1, 1, 2, 150, 0,  0, 0, 0, 0
 400, 120, 1, 1, 2, 150, 50, 0, 0, 0, 1
 400, 120, 1, 1, 1, 150, 50, 0, 0, 0, 0
 433, 120, 1, 1, 2, 150, 50, 0, 0, 0, 0
 433, 120, 1, 1, 1, 150, 0,  0, 0, 0, 0
 467, 120, 1, 1, 2, 150, 50, 0, 0, 0, 0
 467, 120, 1, 1, 1, 150, 50, 0, 0, 0, 0

 500, 120, 1, 1, 1, 150, 50, 0, 0, 0, 1
 550, 120, 1, 1, 1, 150, 50, 0, 0, 0, 0
 600, 120, 1, 1, 1, 150, 50, 0, 0, 0, 0
 650, 120, 1, 1, 1, 150, 0,  0, 0, 0, 0
 700, 120, 1, 1, 1, 150, 50, 0, 0, 0, 0
 750, 120, 1, 1, 1, 150, 50, 0, 0, 0, 0
 800, 120, 1, 1, 1, 150, 50, 0, 0, 0, 0
 850, 120, 1, 1, 1, 150, 0,  0, 0, 0, 0
 900, 120, 1, 1, 2, 150, 50, 0, 0, 0, 1
 950, 120, 1, 1, 2, 150, 50, 0, 0, 0, 0
1000, 120, 1, 1, 2, 150, 50, 0, 0, 0, 0
1050, 120, 1, 1, 2, 150, 0,  0, 0, 0, 0
1100, 120, 1, 1, 2, 150, 50, 0, 0, 0, 0
1150, 120, 1, 1, 2, 150, 50, 0, 0, 0, 0
1200, 120, 1, 1, 2, 150, 50, 0, 0, 0, 0
1250, 120, 1, 1, 2, 150, 0,  0, 0, 0, 0
1300, 120, 1, 1, 2, 150, 50, 0, 0, 0, 1
1350, 120, 1, 1, 2, 150, 50, 0, 0, 0, 0
1400, 120, 1, 1, 2, 150, 50, 0, 0, 0, 0
1450, 120, 1, 1, 2, 150, 0,  0, 0, 0, 0
1500, 120, 1, 1, 2, 150, 50, 0, 0, 0, 0
1550, 120, 1, 1, 2, 150, 50, 0, 0, 0, 0
1600, 120, 1, 1, 2, 150, 50, 0, 0, 0, 0
1650, 120, 1, 1, 2, 150, 0,  0, 0, 0, 0

1700, 120, 1, 1, 1, 150, 50, 0, 0, 0, 1
1750, 120, 1, 1, 1, 150, 50, 0, 0, 0, 0
1800, 120, 1, 1, 1, 150, 50, 0, 0, 0, 0
1850, 120, 1, 1, 1, 150, 0,  0, 0, 0, 0
1900, 120, 1, 1, 1, 150, 50, 0, 0, 0, 0
1950, 120, 1, 1, 1, 150, 50, 0, 0, 0, 0
2000, 120, 1, 1, 1, 150, 50, 0, 0, 0, 0
2050, 120, 1, 1, 1, 150, 0,  0, 0, 0, 0
2100, 120, 1, 1, 2, 150, 50, 0, 0, 0, 1
2150, 120, 1, 1, 2, 150, 50, 0, 0, 0, 0
2200, 120, 1, 1, 2, 150, 50, 0, 0, 0, 0
